PlayerID,Season,Team,Name,Games_Played,Games_Started,Minutes_Played
11629,2015/2016,sampdoria,"Brignoli, Alberto",1,1,90
11630,2015/2016,sampdoria,"Carbonero, Carlos",14,11,1031
11631,2015/2016,sampdoria,"Cassani, Mattia",25,23,2029
11632,2015/2016,sampdoria,"Coda, Andrea",4,2,121
11633,2015/2016,sampdoria,Dod?,17,16,1423
11634,2015/2016,sampdoria,"Krsticic, Nenad",10,6,543
11635,2015/2016,sampdoria,"Mesbah, Djamel",7,6,585
11636,2015/2016,sampdoria,"Moisander, Niklas",22,19,1775
11637,2015/2016,sampdoria,"Palombo, Angelo",7,3,383
11638,2015/2016,sampdoria,"Pereira, Pedro",9,7,642
11639,2015/2016,sampdoria,"Ponce, Andr?s",1,0,4
11640,2015/2016,sampdoria,"Ranocchia, Andrea",24,14,1354
11641,2015/2016,sampdoria,"Regini, Vasco",15,14,1220
11642,2015/2016,sampdoria,"Rocca, Michele",1,0,29
11643,2015/2016,sampdoria,"Rodr?guez, Alejandro",6,0,38
11644,2015/2016,sampdoria,"Sala, Jacopo",23,20,1677
11645,2015/2016,sampdoria,"Silvestre, Mat?as",25,21,1974
11646,2015/2016,sampdoria,"Skriniar, Milan",3,2,105
11647,2015/2016,sampdoria,"Viviano, Emiliano",37,37,3330
11648,2015/2016,sampdoria,"Wszolek, Pawel",28,23,1819
11649,2016/2017,sampdoria,"Quagliarella, Fabio",37,35,2885
11650,2016/2017,sampdoria,"Muriel, Luis",31,25,2256
11651,2016/2017,sampdoria,"Schick, Patrik",32,14,1507
11652,2016/2017,sampdoria,"Fernandes, Bruno",33,22,1721
11653,2016/2017,sampdoria,"?lvarez, Ricardo",21,11,979
11654,2016/2017,sampdoria,"Barreto, ?dgar",32,32,2694
11655,2016/2017,sampdoria,"Linetty, Karol",35,27,2382
11656,2016/2017,sampdoria,"Praet, Dennis",32,19,1799
11657,2016/2017,sampdoria,"Bereszynski, Bartosz",13,11,1049
11658,2016/2017,sampdoria,"Budimir, Ante",11,2,302
11659,2016/2017,sampdoria,"Cigarini, Luca",4,3,275
11660,2016/2017,sampdoria,"Djuricic, Filip",19,3,501
11661,2016/2017,sampdoria,Dod?,7,4,368
11662,2016/2017,sampdoria,"Eramo, Mirko",1,0,4
11663,2016/2017,sampdoria,"Palombo, Angelo",4,2,218
11664,2016/2017,sampdoria,"Pavlovic, Daniel",9,8,720
11665,2016/2017,sampdoria,"Pereira, Pedro",12,8,788
11666,2016/2017,sampdoria,"Puggioni, Christian",21,21,1890
11667,2016/2017,sampdoria,"Regini, Vasco",34,30,2778
11668,2016/2017,sampdoria,"Sala, Jacopo",20,19,1568
11669,2016/2017,sampdoria,"Silvestre, Mat?as",36,36,3211
11670,2016/2017,sampdoria,"Skriniar, Milan",35,34,2998
11671,2016/2017,sampdoria,"Torreira, Lucas",35,35,3049
11672,2016/2017,sampdoria,"Viviano, Emiliano",17,17,1530
11673,2017/2018,sampdoria,"Quagliarella, Fabio",35,33,2733
11674,2017/2018,sampdoria,"Zapata, Duv?n",31,24,2113
11675,2017/2018,sampdoria,"Caprari, Gianluca",34,19,1811
11676,2017/2018,sampdoria,"Kownacki, Dawid",22,6,809
11677,2017/2018,sampdoria,"Torreira, Lucas",36,36,3184
11678,2017/2018,sampdoria,"Linetty, Karol",29,21,2132
11679,2017/2018,sampdoria,"Ram?rez, Gast?n",37,28,2224
11680,2017/2018,sampdoria,"Ferrari, Gian Marco",30,29,2644
11681,2017/2018,sampdoria,"?lvarez, Ricardo",12,2,258
11682,2017/2018,sampdoria,"Barreto, ?dgar",28,24,1970
11683,2017/2018,sampdoria,"Praet, Dennis",32,31,2664
11684,2017/2018,sampdoria,"Silvestre, Mat?as",34,34,3060
11685,2017/2018,sampdoria,"Andersen, Joachim",7,6,545
11686,2017/2018,sampdoria,"Belec, Vid",15,15,1294
11687,2017/2018,sampdoria,"Bereszynski, Bartosz",31,28,2484
11688,2017/2018,sampdoria,"Bonazzoli, Federico",12,2,196
11689,2017/2018,sampdoria,"Capezzi, Leonardo",6,2,212
11690,2017/2018,sampdoria,"Djuricic, Filip",16,13,985
11691,2017/2018,sampdoria,"Murru, Nicola",20,16,1448
11692,2017/2018,sampdoria,"Pavlovic, Daniel",11,9,846
11693,2017/2018,sampdoria,"Puggioni, Christian",23,23,1987
11694,2017/2018,sampdoria,"Regini, Vasco",14,10,1075
11695,2017/2018,sampdoria,"Sala, Jacopo",13,12,992
11696,2017/2018,sampdoria,"Stijepovic, Ognjen",1,0,5
11697,2017/2018,sampdoria,"Strinic, Ivan",17,16,1253
11698,2017/2018,sampdoria,"Verre, Valerio",18,2,345
11699,2017/2018,sampdoria,"Viviano, Emiliano",27,27,2430
11700,2013/2014,roma,"Destro, Mattia",20,14,1235
11701,2013/2014,roma,Gervinho,33,30,2728
11702,2013/2014,roma,"Totti, Francesco",26,20,1671
11703,2013/2014,roma,"Florenzi, Alessandro",37,23,1896
11704,2013/2014,roma,"Ljajic, Adem",28,17,1623
11705,2013/2014,roma,"Pjanic, Miralem",35,32,2699
11706,2013/2014,roma,"Benatia, Mehdi",33,32,2859
11707,2013/2014,roma,"Strootman, Kevin",25,24,2005
11708,2013/2014,roma,"Nainggolan, Radja",34,33,2943
11709,2013/2014,roma,Maicon,28,28,2326
11710,2013/2014,roma,Marquinho,26,16,1390
11711,2013/2014,roma,"Taddei, Rodrigo",19,6,840
11712,2013/2014,roma,"Balzaretti, Federico",11,10,914
11713,2013/2014,roma,"Bastos, Michel",16,3,458
11714,2013/2014,roma,"Borriello, Marco",11,6,515
11715,2013/2014,roma,"Bradley, Michael",11,5,556
11716,2013/2014,roma,"De Rossi, Daniele",32,31,2724
11717,2013/2014,roma,"Torosidis, Vasilis",18,12,1238
11718,2013/2014,roma,"Burdisso, Nicol?s",20,17,1615
11719,2013/2014,roma,"Caprari, Gianluca",1,0,15
11720,2013/2014,roma,"Cast?n, Leandro",36,36,3147
11721,2013/2014,roma,"De Sanctis, Morgan",36,36,3240
11722,2013/2014,roma,Dodo,19,15,1359
11723,2013/2014,roma,"Jedvaj, Tin",2,1,97
11724,2013/2014,roma,"Mazzitelli, Luca",1,0,31
11725,2013/2014,roma,"Ricci, Federico",4,1,68
11726,2013/2014,roma,"Romagnoli, Alessio",11,8,702
11727,2013/2014,roma,"Skorupski, Lukasz",2,2,180
11728,2013/2014,roma,"Toloi, Rafael",5,4,379
11729,2014/2015,roma,"Destro, Mattia",31,19,1662
11730,2014/2015,roma,"Ljajic, Adem",32,23,2024
11731,2014/2015,roma,"Totti, Francesco",27,24,1745
11732,2014/2015,roma,"Florenzi, Alessandro",35,24,2294
11733,2014/2015,roma,"Nainggolan, Radja",35,30,2776
11734,2014/2015,roma,"Pjanic, Miralem",34,28,2528
11735,2014/2015,roma,"De Rossi, Daniele",26,25,2153
11736,2014/2015,roma,"Doumbia, Seydou",13,6,543
11737,2014/2015,roma,Gervinho,24,21,1897
11738,2014/2015,roma,"Ibarbo, V?ctor",23,18,1627
11739,2014/2015,roma,"Iturbe, Juan",27,17,1380
11740,2014/2015,roma,"Keita, Seydou",26,18,1725
11741,2014/2015,roma,"Torosidis, Vasilis",20,17,1491
11742,2014/2015,roma,"Astori, Davide",24,22,2040
11743,2014/2015,roma,"Holebas, Jos?",24,23,2055
11744,2014/2015,roma,Maicon,14,11,985
11745,2014/2015,roma,"Paredes, Leandro",10,4,318
11746,2014/2015,roma,"Yanga-Mbiwa, Mapou",28,22,2094
11747,2014/2015,roma,"Balzaretti, Federico",1,1,90
11748,2014/2015,roma,"Cast?n, Leandro",1,1,45
11749,2014/2015,roma,"Cole, Ashley",11,11,990
11750,2014/2015,roma,"De Sanctis, Morgan",35,35,3150
11751,2014/2015,roma,"Emanuelson, Urby",11,4,462
11752,2014/2015,roma,"Manolas, Konstantinos",30,30,2611
11753,2014/2015,roma,"Pellegrini, Lorenzo",1,0,23
11754,2014/2015,roma,"Sanabria, Antonio",2,0,33
11755,2014/2015,roma,"Skorupski, Lukasz",3,3,270
11756,2014/2015,roma,"Somma, Michele",2,0,54
11757,2014/2015,roma,"Spolli, Nicol?s Federico",1,1,90
11758,2014/2015,roma,"Strootman, Kevin",6,4,320
11759,2014/2015,roma,"Ucan, Salih",4,2,164
11760,2014/2015,roma,"Verde, Daniele",7,1,209
11761,2015/2016,roma,"Salah, Mohamed",34,32,2736
11762,2015/2016,roma,"Pjanic, Miralem",33,30,2654
11763,2015/2016,roma,"Dzeko, Edin",31,21,1951
11764,2015/2016,roma,"El Shaarawy, Stephan",16,15,1200
11765,2015/2016,roma,"Florenzi, Alessandro",33,31,2723
11766,2015/2016,roma,Gervinho,14,13,1087
11767,2015/2016,roma,"Nainggolan, Radja",35,33,2939
11768,2015/2016,roma,"Totti, Francesco",13,2,386
11769,2015/2016,roma,"Perotti, Diego",31,28,2292
11770,2015/2016,roma,"Digne, Lucas",33,32,2859
11771,2015/2016,roma,"Ljajic, Adem",26,16,1443
11772,2015/2016,roma,"Zukanovic, Ervin",25,20,1853
11773,2015/2016,roma,"Falque, Iago",22,13,1166
11774,2015/2016,roma,"Manolas, Konstantinos",37,36,3123
11775,2015/2016,roma,"Rudiger, Antonio",30,29,2634
11776,2015/2016,roma,"Umar, Sadiq",6,2,189
11777,2015/2016,roma,"De Rossi, Daniele",24,23,1910
11778,2015/2016,roma,Emerson Palmieri,8,1,183
11779,2015/2016,roma,"Iturbe, Juan",12,3,400
11780,2015/2016,roma,"Keita, Seydou",20,16,1368
11781,2015/2016,roma,Maicon,15,12,1012
11782,2015/2016,roma,"Cast?n, Leandro",5,4,381
11783,2015/2016,roma,"De Sanctis, Morgan",4,4,360
11784,2015/2016,roma,"Di Livio, Lorenzo",1,0,21
11785,2015/2016,roma,"Gyomber, Norbert",6,0,93
11786,2015/2016,roma,"Ibarbo, V?ctor",2,0,8
11787,2015/2016,roma,"Strootman, Kevin",5,2,190
11788,2015/2016,roma,"Szczesny, Wojciech",34,34,3060
11789,2015/2016,roma,"Torosidis, Vasilis",11,6,575
11790,2015/2016,roma,"Tumminello, Marco",1,0,1
11791,2015/2016,roma,"U?an, Salih",3,0,40
11792,2015/2016,roma,"Vainqueur, William",16,4,594
11793,2016/2017,roma,"Dzeko, Edin",37,33,3053
11794,2016/2017,roma,"Salah, Mohamed",31,29,2485
11795,2016/2017,roma,"Nainggolan, Radja",37,35,3043
11796,2016/2017,roma,"El Shaarawy, Stephan",32,19,1624
11797,2016/2017,roma,"Perotti, Diego",32,20,1748
11798,2016/2017,roma,"De Rossi, Daniele",31,27,2345
11799,2016/2017,roma,"Strootman, Kevin",33,31,2789
11800,2016/2017,roma,"Paredes, Leandro",27,15,1470
11801,2016/2017,roma,Bruno Peres,30,24,2224
11802,2016/2017,roma,"Fazio, Federico",37,35,3117
11803,2016/2017,roma,"Totti, Francesco",18,1,364
11804,2016/2017,roma,"Iturbe, Juan",21,4,576
11805,2016/2017,roma,Emerson Palmieri,25,23,1966
11806,2016/2017,roma,"Florenzi, Alessandro",9,8,749
11807,2016/2017,roma,Gerson,4,2,131
11808,2016/2017,roma,"Grenier, Cl?ment",6,1,150
11809,2016/2017,roma,"Jesus, Juan",20,13,1188
11810,2016/2017,roma,"Manolas, Konstantinos",33,32,2778
11811,2016/2017,roma,"Rudiger, Antonio",26,25,2205
11812,2016/2017,roma,"Rui, M?rio",5,3,344
11813,2016/2017,roma,"Szczesny, Wojciech",38,38,3420
11814,2016/2017,roma,"Vermaelen, Thomas",9,4,388
11815,2017/2018,roma,"Dzeko, Edin",36,33,3019
11816,2017/2018,roma,"El Shaarawy, Stephan",33,25,2163
11817,2017/2018,roma,"Under, Cengiz",26,15,1255
11818,2017/2018,roma,"Perotti, Diego",25,17,1605
11819,2017/2018,roma,"Nainggolan, Radja",31,31,2620
11820,2017/2018,roma,"Pellegrini, Lorenzo",28,22,1810
11821,2017/2018,roma,"Tumminello, Marco",10,2,198
11822,2017/2018,roma,"Fazio, Federico",34,32,2920
11823,2017/2018,roma,Gerson,24,8,898
11824,2017/2018,roma,"Kolarov, Aleksandar",35,34,3061
11825,2017/2018,roma,"Manolas, Konstantinos",29,27,2341
11826,2017/2018,roma,"Schick, Patrik",22,10,985
11827,2017/2018,roma,"De Rossi, Daniele",22,21,1835
11828,2017/2018,roma,"Defrel, Gregoire",15,5,479
11829,2017/2018,roma,"Florenzi, Alessandro",32,26,2385
11830,2017/2018,roma,"Strootman, Kevin",32,26,2258
11831,2017/2018,roma,Alisson,37,37,3330
11832,2017/2018,roma,"Antonucci, Mirko",2,0,28
11833,2017/2018,roma,Bruno Peres,18,13,1155
11834,2017/2018,roma,"Capradossi, Elio",2,1,84
11835,2017/2018,roma,Emerson Palmieri,1,0,15
11836,2017/2018,roma,"Gonalons, Maxime",16,12,1092
11837,2017/2018,roma,"Jesus, Juan",22,18,1656
11838,2017/2018,roma,"Karsdorp, Rick",1,1,82
11839,2017/2018,roma,"Moreno, H?ctor",5,2,227
11840,2017/2018,roma,"Silva, Jonathan",2,1,110
11841,2017/2018,roma,"Skorupski, Lukasz",1,1,90
11842,2013/2014,napoli,"Higua?n, Gonzalo",32,28,2420
11843,2013/2014,napoli,"Callej?n, Jos? Mar?a",37,32,2848
11844,2013/2014,napoli,"Mertens, Dries",33,21,1911
11845,2013/2014,napoli,"Hamsik, Marek",28,23,1977
11846,2013/2014,napoli,Jorginho,33,30,2729
11847,2013/2014,napoli,"Pandev, Goran",29,17,1388
11848,2013/2014,napoli,"Dzemaili, Blerim",24,18,1551
11849,2013/2014,napoli,"Zapata, Duvan",16,6,569
11850,2013/2014,napoli,"Insigne, Lorenzo",36,25,2393
11851,2013/2014,napoli,"Inler, Gokhan",32,30,2632
11852,2013/2014,napoli,"Albiol, Ra?l",32,30,2642
11853,2013/2014,napoli,"Britos, Miguel ?ngel",16,15,1315
11854,2013/2014,napoli,Henrique,11,8,745
11855,2013/2014,napoli,"Armero, Pablo",14,9,875
11856,2013/2014,napoli,"Bariti, Davide",2,0,7
11857,2013/2014,napoli,"Behrami, Valon",21,16,1462
11858,2013/2014,napoli,Bruno Uvini,1,0,83
11859,2013/2014,napoli,"Cannavaro, Paolo",20,18,1637
11860,2013/2014,napoli,"Colombo, Roberto",1,0,45
11861,2013/2014,napoli,"Doblas, Toni",2,1,102
11862,2013/2014,napoli,"Fern?ndez, Fede",26,25,2294
11863,2013/2014,napoli,"Ghoulam, Faouzi",15,14,1221
11864,2013/2014,napoli,"Lasicki, Igor",1,0,12
11865,2013/2014,napoli,"Maggio, Christian",22,22,1959
11866,2013/2014,napoli,"Mesto, Giandomenico",11,10,825
11867,2013/2014,napoli,"Radosevic, Josip",8,0,117
11868,2013/2014,napoli,Rafael Cabral,8,7,675
11869,2013/2014,napoli,"Reina, Pepe",30,30,2598
11870,2013/2014,napoli,"Reveillere, Anthony",13,13,1092
11871,2013/2014,napoli,"Z??iga, Juan",6,4,409
11872,2014/2015,napoli,"Higua?n, Gonzalo",37,31,2777
11873,2014/2015,napoli,"Gabbiadini, Manolo",33,19,1837
11874,2014/2015,napoli,"Callej?n, Jos? Mar?a",38,33,2972
11875,2014/2015,napoli,"Hamsik, Marek",35,28,2315
11876,2014/2015,napoli,"Mertens, Dries",31,17,1676
11877,2014/2015,napoli,"Zapata, Duvan",21,6,614
11878,2014/2015,napoli,"De Guzm?n, Jonathan",23,12,1180
11879,2014/2015,napoli,"Insigne, Lorenzo",20,13,1066
11880,2014/2015,napoli,"Britos, Miguel ?ngel",19,17,1495
11881,2014/2015,napoli,"Inler, Gokhan",19,16,1363
11882,2014/2015,napoli,"Koulibaly, Kalidou",27,27,2425
11883,2014/2015,napoli,"L?pez, David",32,29,2598
11884,2014/2015,napoli,"Albiol, Ra?l",35,34,3099
11885,2014/2015,napoli,"And?jar, Mariano",15,15,1350
11886,2014/2015,napoli,"Gargano, Walter",24,17,1496
11887,2014/2015,napoli,"Ghoulam, Faouzi",21,20,1756
11888,2014/2015,napoli,Henrique,11,9,817
11889,2014/2015,napoli,Jorginho,23,14,1281
11890,2014/2015,napoli,"Luperto, Sebastiano",1,0,6
11891,2014/2015,napoli,"Maggio, Christian",29,29,2578
11892,2014/2015,napoli,"Mesto, Giandomenico",7,3,276
11893,2014/2015,napoli,Michu,3,2,146
11894,2014/2015,napoli,"Radosevic, Josip",1,0,6
11895,2014/2015,napoli,Rafael Cabral,23,23,2070
11896,2014/2015,napoli,"Strinic, Ivan",9,9,806
11897,2014/2015,napoli,"Z??iga, Juan",7,6,522
11898,2015/2016,napoli,"Higua?n, Gonzalo",35,35,2975
11899,2015/2016,napoli,"Insigne, Lorenzo",37,34,2624
11900,2015/2016,napoli,"Callej?n, Jos? Mar?a",38,35,2831
11901,2015/2016,napoli,"Hamsik, Marek",38,38,3242
11902,2015/2016,napoli,"Gabbiadini, Manolo",23,4,545
11903,2015/2016,napoli,"Mertens, Dries",33,6,1084
11904,2015/2016,napoli,Allan,35,32,2822
11905,2015/2016,napoli,"Albiol, Ra?l",36,36,3240
11906,2015/2016,napoli,"Chiriches, Vlad",8,8,698
11907,2015/2016,napoli,"El Kaddouri, Omar",20,0,230
11908,2015/2016,napoli,"L?pez, David",25,6,729
11909,2015/2016,napoli,"Chalobah, Nathaniel",5,0,30
11910,2015/2016,napoli,Gabriel,1,1,90
11911,2015/2016,napoli,"Ghoulam, Faouzi",34,32,2918
11912,2015/2016,napoli,"Hysaj, Elseid",37,37,3284
11913,2015/2016,napoli,Jorginho,35,32,2911
11914,2015/2016,napoli,"Koulibaly, Kalidou",33,32,2888
11915,2015/2016,napoli,"Maggio, Christian",8,4,393
11916,2015/2016,napoli,"Regini, Vasco",15,14,1220
11917,2015/2016,napoli,"Reina, Pepe",37,37,3330
11918,2015/2016,napoli,"Strinic, Ivan",5,3,252
11919,2015/2016,napoli,"Valdifiori, Mirko",6,6,458
11920,2016/2017,napoli,"Mertens, Dries",35,28,2566
11921,2016/2017,napoli,"Insigne, Lorenzo",37,35,2935
11922,2016/2017,napoli,"Callej?n, Jos? Mar?a",37,37,3149
11923,2016/2017,napoli,"Hamsik, Marek",38,37,3049
11924,2016/2017,napoli,"Milik, Arkadiusz",17,4,547
11925,2016/2017,napoli,"Zielinski, Piotr",36,18,1850
11926,2016/2017,napoli,"El Kaddouri, Omar",20,15,1290
11927,2016/2017,napoli,"Gabbiadini, Manolo",13,7,513
11928,2016/2017,napoli,"Pavoletti, Leonardo",16,10,803
11929,2016/2017,napoli,"Chiriches, Vlad",14,13,1124
11930,2016/2017,napoli,"Koulibaly, Kalidou",28,28,2472
11931,2016/2017,napoli,"Tonelli, Lorenzo",3,3,270
11932,2016/2017,napoli,Allan,29,19,1618
11933,2016/2017,napoli,"Giaccherini, Emanuele",16,1,285
11934,2016/2017,napoli,"Maksimovic, Nikola",8,7,677
11935,2016/2017,napoli,"Albiol, Ra?l",26,25,2297
11936,2016/2017,napoli,"Diawara, Amadou",18,10,1040
11937,2016/2017,napoli,"Ghoulam, Faouzi",29,26,2379
11938,2016/2017,napoli,"Hysaj, Elseid",35,34,3032
11939,2016/2017,napoli,Jorginho,27,27,2149
11940,2016/2017,napoli,"Maggio, Christian",7,4,392
11941,2016/2017,napoli,Rafael Cabral,1,1,90
11942,2016/2017,napoli,"Reina, Pepe",37,37,3330
11943,2016/2017,napoli,"Rog, Marko",15,2,373
11944,2016/2017,napoli,"Strinic, Ivan",12,12,1037
11945,2016/2017,napoli,"Valdifiori, Mirko",25,23,1873
11946,2017/2018,napoli,"Mertens, Dries",38,35,3012
11947,2017/2018,napoli,"Callej?n, Jos?",38,38,3246
11948,2017/2018,napoli,"Insigne, Lorenzo",37,36,3103
11949,2017/2018,napoli,"Hamsik, Marek",38,32,2394
11950,2017/2018,napoli,"Koulibaly, Kalidou",35,35,3066
11951,2017/2018,napoli,"Milik, Arkadiusz",15,3,439
11952,2017/2018,napoli,Allan,38,32,2858
11953,2017/2018,napoli,"Zielinski, Piotr",36,14,1659
11954,2017/2018,napoli,"Albiol, Ra?l",31,30,2742
11955,2017/2018,napoli,"Giaccherini, Emanuele",17,11,971
11956,2017/2018,napoli,"Ghoulam, Faouzi",11,11,987
11957,2017/2018,napoli,Jorginho,33,33,2664
11958,2017/2018,napoli,"Rui, M?rio",25,24,2088
11959,2017/2018,napoli,"Diawara, Amadou",18,5,643
11960,2017/2018,napoli,"Rog, Marko",28,0,256
11961,2017/2018,napoli,"Tonelli, Lorenzo",4,3,350
11962,2017/2018,napoli,"Chiriches, Vlad",7,7,583
11963,2017/2018,napoli,"Hysaj, Elseid",35,35,3125
11964,2017/2018,napoli,"Maggio, Christian",13,6,636
11965,2017/2018,napoli,"Maksimovic, Nikola",2,1,95
11966,2017/2018,napoli,"Ounas, Adam",7,0,89
11967,2017/2018,napoli,"Reina, Pepe",37,37,3330
11968,2017/2018,napoli,"Sepe, Luigi",1,1,90
11969,2013/2014,lazio,"Candreva, Antonio",37,35,3080
11970,2013/2014,lazio,"Klose, Miroslav",25,22,2016
11971,2013/2014,lazio,"Lulic, Senad",30,28,2547
11972,2013/2014,lazio,Hernanes,31,27,2333
11973,2013/2014,lazio,"Keita, Balde Diao",25,14,1371
11974,2013/2014,lazio,"Mauri, Stefano",12,8,695
11975,2013/2014,lazio,"Biglia, Lucas",26,23,1946
11976,2013/2014,lazio,"Cana, Lorik",26,24,1999
11977,2013/2014,lazio,Andr? Dias,16,14,1264
11978,2013/2014,lazio,"Biava, Giuseppe",20,19,1661
11979,2013/2014,lazio,"Cavanda, Luis Pedro",19,15,1348
11980,2013/2014,lazio,"Ciani, Michael",18,13,1371
11981,2013/2014,lazio,"Ederson, Honorato",15,6,540
11982,2013/2014,lazio,"Floccari, Sergio",29,13,1326
11983,2013/2014,lazio,"Gonz?lez, ?lvaro",25,16,1426
11984,2013/2014,lazio,"Onazi, Ogenyi",29,19,1709
11985,2013/2014,lazio,"Perea, Brayan",19,8,824
11986,2013/2014,lazio,"Radu, Stefan",25,25,2250
11987,2013/2014,lazio,"Berisha, Etrit",17,17,1530
11988,2013/2014,lazio,"Crecco, Luca",1,0,1
11989,2013/2014,lazio,Felipe Anderson,13,7,525
11990,2013/2014,lazio,"Kakuta, Gael",1,0,5
11991,2013/2014,lazio,"Konko, Abdoulay",21,21,1788
11992,2013/2014,lazio,"Ledesma, Cristian",27,25,2231
11993,2013/2014,lazio,"Marchetti, Federico",21,21,1890
11994,2013/2014,lazio,"Minala, Joseph",3,0,23
11995,2013/2014,lazio,"Novaretti, Diego",11,9,729
11996,2013/2014,lazio,"Pereirinha, Bruno",11,9,771
11997,2013/2014,lazio,"Postiga, H?lder",5,1,137
11998,2013/2014,lazio,"Tounkara, Mamadou",1,0,9
11999,2014/2015,lazio,"Klose, Miroslav",34,21,1836
12000,2014/2015,lazio,"Candreva, Antonio",34,31,2649
12001,2014/2015,lazio,Felipe Anderson,32,23,2092
12002,2014/2015,lazio,"Parolo, Marco",34,34,2999
12003,2014/2015,lazio,"Mauri, Stefano",29,25,1872
12004,2014/2015,lazio,"Djordjevic, Filip",24,15,1478
12005,2014/2015,lazio,"Biglia, Lucas",27,27,2325
12006,2014/2015,lazio,"Lulic, Senad",25,22,1847
12007,2014/2015,lazio,"Ederson, Honorato",4,0,68
12008,2014/2015,lazio,"Gentiletti, Santiago",5,5,416
12009,2014/2015,lazio,"Keita, Balde Diao",23,6,784
12010,2014/2015,lazio,"Onazi, Ogenyi",16,6,661
12011,2014/2015,lazio,"Basta, Dusan",27,27,2382
12012,2014/2015,lazio,"Berisha, Etrit",10,8,808
12013,2014/2015,lazio,"Braafheid, Edson",16,12,1025
12014,2014/2015,lazio,"Cana, Lorik",17,15,1337
12015,2014/2015,lazio,"Cataldi, Danilo",16,11,995
12016,2014/2015,lazio,"Cavanda, Luis Pedro",16,10,1000
12017,2014/2015,lazio,"Ciani, Michael",12,9,868
12018,2014/2015,lazio,"De Vrij, Stefan",30,29,2533
12019,2014/2015,lazio,"Gonz?lez, ?lvaro",8,3,351
12020,2014/2015,lazio,"Konko, Abdoulay",2,1,135
12021,2014/2015,lazio,"Ledesma, Cristian",13,7,635
12022,2014/2015,lazio,"Marchetti, Federico",30,30,2608
12023,2014/2015,lazio,Mauricio,15,14,1173
12024,2014/2015,lazio,"Novaretti, Diego",5,2,263
12025,2014/2015,lazio,"Perea, Brayan",5,0,47
12026,2014/2015,lazio,"Pereirinha, Bruno",3,2,163
12027,2014/2015,lazio,"Radu, Stefan",24,24,2114
12028,2015/2016,lazio,"Candreva, Antonio",30,28,2200
12029,2015/2016,lazio,Felipe Anderson,35,21,2069
12030,2015/2016,lazio,"Klose, Miroslav",24,14,1357
12031,2015/2016,lazio,"Biglia, Lucas",27,26,2297
12032,2015/2016,lazio,"Keita, Balde Diao",31,15,1768
12033,2015/2016,lazio,"Matri, Alessandro",19,7,814
12034,2015/2016,lazio,"Djordjevic, Filip",27,16,1290
12035,2015/2016,lazio,"Lulic, Senad",30,28,2354
12036,2015/2016,lazio,"Parolo, Marco",31,30,2563
12037,2015/2016,lazio,"Kishna, Ricardo",11,7,557
12038,2015/2016,lazio,"Bisevac, Milan",11,11,908
12039,2015/2016,lazio,"Cataldi, Danilo",20,16,1349
12040,2015/2016,lazio,"Mauri, Stefano",12,6,503
12041,2015/2016,lazio,"Milinkovic-Savic, Sergej",25,17,1639
12042,2015/2016,lazio,"Onazi, Ogenyi",15,14,1183
12043,2015/2016,lazio,"Basta, Dusan",23,21,1815
12044,2015/2016,lazio,"Berisha, Etrit",11,9,871
12045,2015/2016,lazio,"Braafheid, Edson",5,3,334
12046,2015/2016,lazio,"De Vrij, Stefan",2,2,180
12047,2015/2016,lazio,"Gentiletti, Santiago",19,19,1710
12048,2015/2016,lazio,"Hoedt, Wesley",25,24,2048
12049,2015/2016,lazio,"Konko, Abdoulay",18,17,1530
12050,2015/2016,lazio,"Marchetti, Federico",29,29,2549
12051,2015/2016,lazio,Mauricio,24,19,1917
12052,2015/2016,lazio,"Morrison, Ravel",4,0,60
12053,2015/2016,lazio,Patric,9,6,583
12054,2015/2016,lazio,"Radu, Stefan",13,13,1092
12055,2016/2017,lazio,"Immobile, Ciro",36,35,3124
12056,2016/2017,lazio,"Keita, Balde Diao",31,21,1931
12057,2016/2017,lazio,"Parolo, Marco",34,34,2980
12058,2016/2017,lazio,"Biglia, Lucas",29,28,2279
12059,2016/2017,lazio,Felipe Anderson,36,33,2919
12060,2016/2017,lazio,"Milinkovic-Savic, Sergej",34,31,2733
12061,2016/2017,lazio,"Lulic, Senad",31,29,2493
12062,2016/2017,lazio,"De Vrij, Stefan",27,27,2272
12063,2016/2017,lazio,"Hoedt, Wesley",23,21,1882
12064,2016/2017,lazio,"Murgia, Alessandro",14,4,483
12065,2016/2017,lazio,"Radu, Stefan",29,29,2416
12066,2016/2017,lazio,"Basta, Dusan",27,24,2124
12067,2016/2017,lazio,"Cataldi, Danilo",24,15,1519
12068,2016/2017,lazio,"Crecco, Luca",3,0,53
12069,2016/2017,lazio,"Lombardi, Cristiano",18,3,426
12070,2016/2017,lazio,Luis Alberto,9,4,363
12071,2016/2017,lazio,Wallace,25,18,1736
12072,2016/2017,lazio,Bastos,11,10,773
12073,2016/2017,lazio,"Djordjevic, Filip",17,4,456
12074,2016/2017,lazio,"Kishna, Ricardo",5,2,157
12075,2016/2017,lazio,"Leitner, Moritz",2,0,13
12076,2016/2017,lazio,"Lukaku, Jordan",16,8,844
12077,2016/2017,lazio,"Marchetti, Federico",17,17,1485
12078,2016/2017,lazio,Patric,19,10,1011
12079,2016/2017,lazio,"Prce, Franjo",1,0,1
12080,2016/2017,lazio,"Rossi, Alessandro",3,0,43
12081,2016/2017,lazio,"Spizzichino, Giorgio",1,0,11
